business_id,name,categories,avg_stars
OR4RDOkG3NEvJ-eB9_V_1w,Afghan Kabob Restaurant & Bakery,"['Afghan', 'Middle Eastern', 'Food', 'Buffets', 'Bakeries', 'Halal', 'Caterers', 'Mediterranean', 'Event Planning & Services', 'Restaurants']",4.0
zHs5jZqZJBBt-JizAKktpA,Amigos Tacos,"['Restaurants', 'Mexican']",3.0
j-DYRh_l3sv6MKhfaiidXA,Antojitos El Cejas,"['Restaurants', 'Mexican']",3.5
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,"['Noodles', 'Restaurants', 'Ramen', 'Japanese']",4.0
nO2mE8gLNxi1Fsm6bZsn-g,The Game,"['Nightlife', 'Restaurants', 'Sports Bars', 'Bars', 'Burgers']",3.5
ZDoXr27YooSll6FTD36RkA,Fazoli's,"['Restaurants', 'Italian', 'Pizza']",3.0
zOhc6cRn1UgNy7EiAdJ2Rw,Chuck E. Cheese's,"['Restaurants', 'Event Planning & Services', 'American (Traditional)', 'Party & Event Planning', 'Pizza']",2.5
98hNRWW4AC5IzEg4BP3f5Q,Sushi Bar Sage,"['Sushi Bars', 'Restaurants', 'Japanese']",3.5
viry1tKdw736ZRBeX9UB5Q,McDonald's,"['Restaurants', 'Burgers', 'Fast Food']",3.0
WlBvw6R1Qe2yIaZp-2ilZA,Toros Cantina & Gaming,"['Books', 'Mags', 'Music & Video', 'Videos & Video Game Rental', 'Shopping', 'Mexican', 'Tapas Bars', 'American (New)', 'Restaurants']",3.5
BMAflH82OUIMl2mHtP0MNQ,Bonanno's New York Pizzeria,"['Restaurants', 'Pizza']",3.5
i-LDatuEXFN3EDZK1sgllQ,Aroma Cuisine of the World/Oscar Catering,"['Sandwiches', 'Juice Bars & Smoothies', 'Restaurants', 'Italian', 'Spanish', 'Food', 'Desserts', 'Mexican']",5.0
csolOpend_4LDv5rNTVuoA,Noosh Bakery,"['Restaurants', 'Bakeries', 'Food', 'Persian/Iranian']",4.0
0jtRI7hVMpQHpUVtUy4ITw,Omelet House Summerlin,"['Restaurants', 'American (Traditional)', 'Food', 'Italian', 'Breakfast & Brunch', 'Beer', 'Wine & Spirits']",4.0
WvcM5J7FyArSo2cio8Bduw,Cottage Cafe,"['Ethiopian', 'Restaurants']",3.5
KiTHWMK20GvgPvpHSzTHTg,Chipotle Mexican Grill,"['Mexican', 'Fast Food', 'Restaurants']",3.0
S-FDDYNks1fXSoddvW9WvQ,Firehouse Subs,"['Restaurants', 'Fast Food', 'Delis', 'Sandwiches']",3.5
wRHGn5Hc6Oizlappi3SmMQ,Orange Julius / Dairy Queen,"['Food', 'Food Court', 'Juice Bars & Smoothies', 'Restaurants']",3.0
WzkbnhI-fxdH_tMzT3evtA,Mr D's Sportsbar & Grill,"['Restaurants', 'Nightlife', 'Sports Bars', 'Karaoke', 'Bars', 'American (Traditional)']",3.5
DZwXQUa5KGUcJ0y4TO1pFQ,Brother's Italian Bistro,"['Restaurants', 'Food', 'Pizza', 'Italian']",3.0
wraKox0MBW_w449VJXVenQ,Bakrihyang,"['Restaurants', 'Chinese', 'Korean']",3.5
VVLGIq6ksrgGSfi7VBTmpg,America Cafe,"['Restaurants', 'American (Traditional)']",4.0
8JxhnIJyOOR4qpqhRr0eiw,Carl's Jr,"['Fast Food', 'Burgers', 'Restaurants']",2.5
qPeHkpE_2rx7BYhJ4XmZ8Q,Inaka Sushi,"['Restaurants', 'Sushi Bars', 'Japanese', 'Buffets']",2.5
2aPbaa0FFbN9AdPtxHqbVg,Tables Board Game Spot,"['Cafes', 'Shopping', 'Arcades', 'Social Clubs', 'Arts & Entertainment', 'Restaurants', 'Tabletop Games']",5.0
1Tak6Q-IlkDrdmLwrEZeSg,Off the Strip Just Real Food,"['Italian', 'American (New)', 'Restaurants']",3.5
01Ov9eDxKRY5k6ImMdiWLQ,Hong Kong Garden Seafood & BBQ Cafe,"['Barbeque', 'Chinese', 'Restaurants', 'Seafood']",3.0
rifLWKQUwANsYNMbndjYww,Hawaiian BBQ,"['Restaurants', 'Hawaiian']",3.5
PsRvJffbQdaHhK9xHxB06A,Aztec Inn,"['Buffets', 'Arts & Entertainment', 'Bars', 'Nightlife', 'Casinos', 'Restaurants']",3.0
MUQS2XkrFl8QxCUHgSIzLA,Dessy B's Steak House,"['Buffets', 'Burgers', 'Steakhouses', 'Restaurants']",3.5
NfM1YE-FJCToO1LB36T6lQ,Jason's Deli,"['Restaurants', 'Sandwiches', 'Delis', 'Salad']",3.5
tNP02RaH2XAMs91fj8d-og,The Commissary Latin Kitchen by Richard Sandoval,"['Mexican', 'Restaurants']",3.0
QC9bLPcNk6ymAOHf03pHhQ,Del Taco,"['Restaurants', 'Mexican']",3.5
hPCheDmQDna-2iiJ4c553w,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",3.5
6ANVuBMmpkXpFd5Hzkn4_Q,Red 8,"['Asian Fusion', 'Chinese', 'Restaurants']",3.5
GHS1rVjO-RMcRB6WJLpCDQ,Las Vegas North Premium Outlets,"['Shopping Centers', 'Restaurants', 'Fashion', 'Outlet Stores', 'Shopping']",4.0
fk9-GzfKDCESiP9Zp8XfzA,Margaritaville,"['Casinos', ""Men's Clothing"", 'Restaurants', 'Fashion', 'Gift Shops', 'Flowers & Gifts', 'Shopping', 'American (Traditional)', 'Burgers', 'Arts & Entertainment', ""Women's Clothing""]",4.0
yo8yB3hdqvbvj8huzXpKWQ,Polaris Street Cafe,"['Tex-Mex', 'Restaurants', 'Mexican', 'Breakfast & Brunch']",4.5
UeEzvTGkSyaHRvWTlZ1ISA,Amazing Thai 2,"['Thai', 'Restaurants']",3.0
Pjg0ML-Se8fnbWgHHodGYQ,The Blue Skillet Family Restaurant,"['Restaurants', 'Mexican', 'Diners', 'American (Traditional)']",3.0
czyhvf93Txsfxdxqcm16mA,Rice n Noodle,"['Noodles', 'Restaurants', 'Chinese']",4.0
-AD5PiuJHgdUcAK-Vxao2A,Smashburger,"['Restaurants', 'Burgers']",3.5
R70Fs60Tp4rS6QjZjOrvZA,DOC Holliday's Saloons,"['Nightlife', 'Bars', 'Restaurants', 'American (New)']",2.5
Md8XLs5FUhSnUodFEVqYWQ,Carmine's Pizza Kitchen,"['Restaurants', 'Pizza']",4.0
lO2fIIZj225NIk5t2k69NA,Hong Kong Cafe,"['Hotels & Travel', 'Hong Kong Style Cafe', 'Dim Sum', 'Restaurants', 'Nightlife', 'Asian Fusion', 'Event Planning & Services', 'Arts & Entertainment', 'Casinos', 'Bars', 'Noodles', 'Hotels', 'Chinese', 'Soup']",2.5
nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,"['Restaurants', 'American (Traditional)', 'Italian']",4.0
mUk-0jToBuzk4KaDXp-uew,Taza Indian Kitchen,"['Indian', 'Pakistani', 'Restaurants']",3.0
FHcYehsC09G-0HPo2-yj-Q,Royal Kabob Restaurant,"['Restaurants', 'Afghan']",2.5
zrQ1zKWC-W2PCvwjBururQ,Pineapple Park LV,"['Food Court', 'Food', 'Desserts', 'Ice Cream & Frozen Yogurt', 'Restaurants']",3.0
KXITXbKuE60WSUDs7NZVLQ,Table 10,"['American (New)', 'Cajun/Creole', 'Diners', 'Restaurants']",3.5
-jEyZSptICvvaNhuur9rUg,Barista Bagels,"['Bagels', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants', 'Food']",2.5
Opufpwe4jaf--LtDZ_AHiw,Snack Bar,"['Juice Bars & Smoothies', 'Sandwiches', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Cafes', 'Hot Dogs', 'Food', 'Desserts', 'Mexican']",5.0
XnJeadLrlj9AZB8qSdIR2Q,Joël  Robuchon,"['Restaurants', 'French']",4.5
Y1LB0uDuJQ1jP5usRdsZZg,Japanese Cuisine By Omae,"['Seafood', 'Restaurants', 'Japanese', 'Asian Fusion', 'Ramen']",4.5
ak-f8IV0ZdDeI4oYnjA1Pw,Habaneros Taco Grill,"['Mexican', 'Restaurants', 'Tacos', 'Fast Food']",4.0
i53HvxUdQEMllZ1XmpjjyA,Sicily's Pizza,"['Pizza', 'Italian', 'Restaurants', 'Chicken Wings']",2.0
MTpPAQrgrWtZLLoa-VLc-w,Legends Cafe,"['Restaurants', 'Soul Food']",4.0
mShOJ9qFk79KnZq7E8k9hQ,English's Quintessentially British,"['Tea Rooms', 'Restaurants', 'British', 'Food']",3.0
-SGZcGqnsp_uRIjKP2RGZg,Ranch House Grille,"['Restaurants', 'American (New)']",3.5
pRlO48w4GkWEPEYIH2tHsw,Mimi's Cafe,"['Breakfast & Brunch', 'Restaurants', 'French', 'American (Traditional)']",3.0
R6jpwPBe9edy0P64uyaLKA,I Love Burgers,"['Restaurants', 'American (New)', 'Burgers']",3.0
KhYA1VGwy1naIiIAvPfolw,Chow Mein Express,"['Chinese', 'Restaurants']",3.5
xYonRlhqbwdHLhPs1PLdCg,Paradise India,"['Pakistani', 'Restaurants', 'Coffee & Tea', 'Food', 'Indian']",4.0
GZONBn0K1yp2aaD-l8debQ,B&B Burger & Beer,"['Cocktail Bars', 'Burgers', 'Restaurants', 'Barbeque', 'Beer Bar', 'Nightlife', 'Bars', 'Italian']",3.0
sE5VWCcRZ_jzbmOdXEIj8w,Monte Carlo Hotel and Casino Food Court,"['Food Court', 'Restaurants', 'Casinos', 'Arts & Entertainment']",2.5
jfUarAupxK2BwoYj8hjQVw,Jimmy's Seaside Fries,"['Fast Food', 'Chicken Wings', 'Street Vendors', 'Restaurants', 'Food', 'American (Traditional)']",3.5
dVhGY-mNwTWQzK01Zxuclw,Yunnan Garden,"['Restaurants', 'Chinese', 'Szechuan', 'Noodles']",3.5
a2fqQVxtFGc-bjKQ3BXItA,Dan Marino's Fine Food & Spirits,"['Barbeque', 'Restaurants', 'Burgers', 'American (Traditional)']",3.0
q5sa3zjAwIYMAgfPVxOdHw,Khoury's Mediterranean Restaurant,"['Restaurants', 'Mediterranean', 'Greek', 'Middle Eastern']",4.0
3rDzxvhe5CFzeWjvLj92pw,Brooklyn Billy's,"['Sandwiches', 'Delis', 'Restaurants']",4.0
_2fjiOHfu-S7fS2n4wfySw,Jersey Mike's Subs,"['Restaurants', 'Sandwiches', 'Delis', 'Fast Food']",4.0
SZaL8OqqiQVaSeaqFnc5Cw,Planes de Renderos Restaurante,"['Salvadoran', 'Mexican', 'Latin American', 'Fast Food', 'Restaurants']",5.0
wCtU6XrWlz_BVPESKvIekQ,Jamaican Spice,"['Caribbean', 'Restaurants', 'Chicken Wings']",3.5
VFVyecs0nMFA4xizXkzvKA,Sushi Banzai,"['Sushi Bars', 'Japanese', 'Restaurants']",3.0
Ohy6TtDSeJkVAtIHXP7pMw,Subway,"['American (Traditional)', 'Fast Food', 'Sandwiches', 'Restaurants']",3.0
bpHeCdmCRFAUZqXT2TMdig,El Sombrero Cafe,"['Restaurants', 'Nightlife', 'Bars', 'Mexican']",3.5
qtOr_IACwutkv0JwRhogYw,The Backroom,"['Steakhouses', 'Restaurants']",4.0
DiCWSyoaBkIpOVUdIO7Jlg,Little Dumpling,"['Food', 'Chinese', 'Restaurants', 'Food Delivery Services', 'Thai']",3.0
NnV0LkIs5YjUSPzAP1nWXQ,Baan Thai Restaurant,"['Asian Fusion', 'Vegetarian', 'Thai', 'Restaurants', 'Vegan', 'Chinese']",4.0
7njZaRjDXi8anBaGlGQu4g,The Lodge Cactus,"['Beer', 'Wine & Spirits', 'Food', 'American (Traditional)', 'Restaurants', 'Bars', 'Breakfast & Brunch', 'Nightlife', 'Burgers']",3.0
qUSisWf5QNIMk8aeVhwKjA,Cinnaholic,"['Desserts', 'Vegan', 'Bakeries', 'Food', 'Restaurants']",4.0
zjvnqTjBp56NhMp1GrlO5g,Mingo Kitchen & Lounge,"['Lounges', 'American (New)', 'Mexican', 'Restaurants', 'Comfort Food', 'Asian Fusion', 'Nightlife', 'Bars']",4.0
8USUyIeN39rurnqCn5cA0w,Los Lupes Mexican Restaurant,"['Restaurants', 'Mexican']",4.5
f_ODjmy-gv0VfGFFAq0mKQ,Carl's Jr,"['Fast Food', 'Restaurants']",3.0
sN-EtbzAnEI9ilHruasd9w,Tennesseasonings,"['Southern', 'Food', 'Desserts', 'Barbeque', 'Restaurants', 'Smokehouse']",3.5
EU8Hp2rTEptiwCH4eLYZBw,Jack In the Box,"['Burgers', 'Restaurants']",2.0
L_rnF5qiCYSu9d1yIv5Cvw,Soul Food Cafe Express,"['Restaurants', 'Soul Food', 'Specialty Food', 'Food Trucks', 'Food', 'Ethnic Food']",5.0
woJ0p5-_bc1BCezm16qtZQ,La Bonita Supermercado,"['Mexican', 'Restaurants', 'Food', 'Grocery']",3.5
xxaqaD9IVsqxiNF8FoHdYA,Port of Subs,"['Sandwiches', 'Restaurants', 'Delis']",4.0
cJ9BqupaJVeCTQQBWA3PAw,Little Caesar's Pizza,"['Pizza', 'Restaurants']",2.0
hU6K1xshNHz7Q-psStmoug,Carl's Jr.,"['Fast Food', 'Restaurants', 'Mexican']",3.0
HJMFCfgp8fbey-sCi9vGPw,Rumbi Island Grill,"['Restaurants', 'Hawaiian', 'Food']",4.0
fTtkz2RhWNAp6jKiIzXf_A,Capriotti's Sandwich Shop,"['Restaurants', 'Sandwiches', 'Vegetarian']",4.0
3GEEy7RP6e4bT4LAiWFMFQ,Pizza Rock,"['Pizza', 'Restaurants']",4.0
zwddv6HjTjDx9fOr3MFtwQ,Quesadilla,"['Restaurants', 'Mexican']",2.5
bFaFb7wu7swOp5qD8lNMog,Mian Sichuan Noodles,"['Noodles', 'Szechuan', 'Chinese', 'Restaurants']",4.5
vPWvyl9gxmuOIXDBL6lSpw,She by Morton's,"['Nightlife', 'Restaurants', 'Bars', 'American (New)']",3.5
38YPE4KCvgChy9y6FcksEQ,Pizza Hut,"['Chicken Wings', 'Pizza', 'Restaurants']",2.0
w5LUtmw4G1KD7qAntqGd9w,Yoshinoya,"['Japanese', 'Fast Food', 'Desserts', 'Food', 'Restaurants', 'Salad']",3.0
tpCALADHTuBaCJNgAluj2w,Roberto's Taco Shop,"['Mexican', 'Restaurants']",3.0
os_m94NtcG7JQg095WdggQ,Groundswell Tabletop Game Cafe,"['Food', 'Cafes', 'Coffee & Tea', 'Restaurants', 'Arcades', 'Arts & Entertainment', 'Tabletop Games', 'Shopping']",4.5
d2rFJ3_8ux87uyZVFGmlag,IHOP,"['Food', 'American (New)', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",2.5
Rv0UdhYw_UVIv4D2lc-qgg,TangTangTang,"['Korean', 'Restaurants']",4.5
ViF5Kd7pBF1JJhlvEy1kpA,Jannat Indian Cuisine,"['Indian', 'Restaurants']",4.0
qFAw6wHMMcr4ctF-ZdGhEA,Trattoria Reggiano,"['Restaurants', 'Italian']",4.0
uuGlYAIvYAX1q1KhpY6dtA,Brand Steakhouse,"['Nightlife', 'Steakhouses', 'Restaurants', 'Bars', 'American (Traditional)']",4.0
YcBwAXYRqitWrDuvPEaWew,Peking-Express Restaurant,"['Restaurants', 'Chinese']",3.0
liGn7sPOvUuy3kcwbhRkbA,Zine Noodles Dim Sum,"['Restaurants', 'Chinese', 'Dim Sum']",3.0
EbP8eduNl-aEy2UVfs3zJA,Switch Steak,"['Steakhouses', 'Restaurants']",3.5
Nmka2Jw1HrC2IfuEADOwZg,El Varaderito,"['Latin American', 'Cuban', 'Sandwiches', 'Food', 'Pizza', 'Desserts', 'Restaurants']",5.0
y0x795PyDX8JL_oyIaTUiQ,Blueberry Hill Family Restaurant,"['Diners', 'American (Traditional)', 'Breakfast & Brunch', 'Restaurants']",3.5
c0LlClom1qONqByoagqPGw,Las Islitas,"['Mexican', 'Seafood', 'Restaurants']",4.0
R_ZlcX46pPdjhjmfd043LA,Top of the World,"['Restaurants', 'Diners', 'American (Traditional)', 'Nightlife', 'Seafood', 'Bars', 'Steakhouses']",4.0
N3zuaqGESF5iZsi_md9c1Q,Tasty BBQ Kitchen,"['Barbeque', 'Chinese', 'Restaurants']",3.5
wNI7ys7fe58Xn1TnM9mFyQ,Burger King,"['Restaurants', 'Fast Food', 'Burgers']",1.5
O1aOpTSYbHmyV_712z5fsQ,Pollo Campero,"['Tacos', 'Restaurants', 'Mexican', 'Chicken Shop', 'Latin American']",3.5
0p27EjcNwTI7Ey4K_MNPww,Fatburger,"['American (Traditional)', 'Restaurants', 'Burgers', 'Fast Food']",3.0
uI2lQHqS1Pkh1-EzgeD-ww,Roma's Pizza,"['Chicken Wings', 'Pizza', 'Restaurants', 'Sandwiches']",2.5
hs1SejlpCnNzVwpY2enGCg,Fortunes,"['Restaurants', 'Chinese', 'Food', 'Hotels', 'Event Planning & Services', 'Hotels & Travel']",3.5
hwJdv1tttvynXo2LZjJ6rg,A Cut Above Steakhouse,"['American (Traditional)', 'Restaurants', 'Steakhouses']",2.5
Ot2CsUQWX7bG55Rq_3v5Kg,Pho Village,"['Restaurants', 'Vietnamese']",3.5
Qf6EnIzKqhXQg4YNkVAqHQ,Red Lobster,"['Seafood', 'American (Traditional)', 'Restaurants']",3.0
e53Fsnz4uf6seDeU7Q328g,El Camaron Jarocho,"['Restaurants', 'Seafood', 'Mexican']",5.0
tjHhb6lrJdOryY5Ao4pHOg,Beach St. Pizza,"['Pizza', 'Restaurants', 'Italian']",3.0
blLNQHrgAKR2md7MMx2pzw,Global Cafe,"['Restaurants', 'Diners', 'Breakfast & Brunch']",4.0
g3wJ3T0ksO4xgDS6KIDY1A,Little Bangkok Thai Restaurant,"['Specialty Food', 'Thai', 'Restaurants', 'Food', 'Ethnic Food']",3.0
rwfZVEomWWGb-1wrvCpRuQ,Denny's,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Diners']",2.5
laSyDWzuKb1wo1XWFEUsWQ,Goodfellas Bar & Restaurant,"['Bars', 'Italian', 'Restaurants', 'Nightlife']",2.5
JdXWoFcLDxE7OhC63r8zAQ,Samurai Sam's,"['Restaurants', 'Japanese']",2.5
EomaPrsFLVSe9TLRtpevwA,Dairy Queen,"['Ice Cream & Frozen Yogurt', 'Restaurants', 'Food', 'Bakeries', 'Fast Food']",3.5
9Y0dDkFEe_spzPqccq2hIw,Pizza Patron,"['Pizza', 'Restaurants']",3.5
Mq1_dvcg5mbeplEmCEoUtQ,Sicilian Ristorante,"['Cafes', 'Local Flavor', 'Restaurants', 'Beer', 'Wine & Spirits', 'Italian', 'Food']",4.0
xlN47-6lff9X2veq4iC7_A,Sidewalk Cafe,"['Restaurants', 'Sandwiches', 'Cafes', 'Breakfast & Brunch']",3.0
-UtYWvCnUppcSaC_u1pTYQ,Kopper Keg Restaurant & Lounge,['Restaurants'],4.0
l1GJnB9TJgGgEeI4at1M0A,El Frescos Cocina Mexicana,"['Caterers', 'Mexican', 'Restaurants', 'Food', 'Event Planning & Services']",5.0
0ydy2fdDg6kpGy1dbnHYsQ,Tequila Restaurante,"['Nightlife', 'Restaurants', 'Mexican', 'Cocktail Bars', 'Hotels & Travel', 'Bars', 'Desserts', 'Food', 'Sports Bars', 'Lounges']",3.5
4YxFjoS28WzggYyDxGkKBg,Firehouse Subs,"['Sandwiches', 'Fast Food', 'Restaurants', 'Delis']",3.5
7VDPbjAVa2mlFeIGC-_mpw,Fire Rock Restaurant,['Restaurants'],2.0
mOaHJZYTsgB0G_TIKykFAA,Mario's Westside Market,"['Grocery', 'Soul Food', 'Restaurants', 'Food']",4.0
xl5_NW2JBleYameeEIocFQ,Angelina's Pizzeria,"['Restaurants', 'Pizza']",2.5
TKZ-6ejNjM_PdKdM4n5bDw,PT's,"['American (New)', 'Restaurants', 'Bars', 'Sports Bars', 'Nightlife', 'Pubs']",2.5
CXxJkD62XtDrt3pRYNDspg,Johnny Rockets,"['Burgers', 'Sandwiches', 'Fast Food', 'American (Traditional)', 'Restaurants']",2.5
uke-ijDwYofkcv7-o_GqIA,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",2.5
PYUyY5E1MPn_8m9WZeMDHA,Sourdough Cafe,"['Restaurants', 'Diners', 'American (Traditional)']",3.5
ayT30_GPYHqnrDhBe3IySQ,Life Cafe,"['Restaurants', 'Cafes']",3.0
esBRj9uPRzwxaW4Lz1XGLA,Oyster Bar,"['Seafood', 'Live/Raw Food', 'Italian', 'Restaurants']",4.0
tzWel0UC8ItdmPAY4zi6wA,Popeyes Louisiana Kitchen,"['Restaurants', 'Fast Food', 'Chicken Wings', 'American (Traditional)']",1.5
qd6bzLnddkogYbVj7SfcBg,Super Burrito,"['Mexican', 'Restaurants']",4.0
r9pcdBvf2wc6sIZP8DVIIw,Redwood Bar and Grill,"['Restaurants', 'Steakhouses']",4.0
YavRvjbLsvh4DYDJPAfJIA,Pho Saigon 8,"['Restaurants', 'Vietnamese', 'Noodles', 'Seafood']",3.5
EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery","['Bars', 'Barbeque', 'Karaoke', 'Food', 'Breweries', 'Restaurants', 'American (Traditional)', 'Nightlife', 'Pubs', 'Arts & Entertainment', 'Casinos']",4.0
E67gGK8yOn9kkNzx8FzQKA,Buffalo Wild Wings,"['Chicken Wings', 'Nightlife', 'Sports Bars', 'Bars', 'Restaurants', 'American (Traditional)']",3.0
rdZ6xVABSoOVeAIiCaEj4w,Brian's Beach Sushi,"['Restaurants', 'Sushi Bars']",3.5
COq9tlt6lPGUiMbEpHmv_w,Hot Dog On A Stick,"['Restaurants', 'Hot Dogs', 'Fast Food']",4.0
2LNnIARy-lGmrlEMZSxZ1w,Great Buns Bakery,"['Food', 'Desserts', 'Restaurants', 'Sandwiches', 'Bakeries']",4.5
J1RKcr6BAqOI-LDFbn0TvQ,Subway,"['Sandwiches', 'Restaurants', 'Fast Food']",1.5
PB7Fc2yCSjrELsrBJWKCSA,Island Breeze,"['Food Stands', 'Hawaiian', 'Restaurants']",4.0
Edc4OQns2A4lqs1KT3HE-A,Papa John's Pizza,"['Restaurants', 'Pizza']",2.0
JYtGcfc3iFvwj5Zi4oQg7Q,Long Life Vege Restaurant,"['Chinese', 'Vegetarian', 'Restaurants', 'Vegan']",4.0
XVA_j7ACtBZ7vx7Hda6eJw,Capriotti's Sandwich Shop,"['Sandwiches', 'Restaurants']",3.5
poYsvuOmVDqF4dTnjJ780A,Tiabi Coffee & Waffle,"['Food', 'Internet Cafes', 'Comfort Food', 'Bakeries', 'Restaurants', 'Coffee & Tea', 'Juice Bars & Smoothies', 'Local Flavor', 'Cafes', 'Desserts', 'Breakfast & Brunch']",4.5
pcA3DcjbkkQERU1dbsiSow,Chickpeas Mediterranean Cafe,"['Restaurants', 'Mediterranean', 'Persian/Iranian', 'Middle Eastern', 'Falafel']",4.0
Ho90V3P89bUtKpr93y-15g,Go Vegan Cafe,"['Specialty Food', 'Organic Stores', 'Restaurants', 'Juice Bars & Smoothies', 'Fruits & Veggies', 'Vegan', 'Comfort Food', 'Gluten-Free', 'Food']",4.0
ruH7MFlSuDua1SuxupNgMw,The Deli at Eastside Cannery,"['Restaurants', 'Delis']",3.0
8fFTJBh0RB2EKG53ibiBKw,Zenaida's Cafe,"['Restaurants', 'Breakfast & Brunch', 'Cafes']",5.0
WbcN3mkRgoV2RtGMCMVr1w,Subway,"['Restaurants', 'Fast Food', 'Sandwiches']",2.5
U00_w-9WRddd5R_RGdzA0A,Pizza 9,"['Pasta Shops', 'Restaurants', 'Salad', 'Sandwiches', 'Specialty Food', 'Desserts', 'Chicken Wings', 'Pizza', 'Food']",4.0
AN0bWhisCf6LN9eHZ7DQ3w,Los Olivos Ristorante,"['Italian', 'Restaurants']",4.5
S7K37lRlmeFu1WhlgB3zvQ,Oliva Minimart & Cafeteria,"['Food', 'Sandwiches', 'Coffee & Tea', 'Juice Bars & Smoothies', 'Restaurants', 'Cafeteria']",4.5
M51gw2cz_vXarNBLbKkOxQ,The Cracked Egg,"['Restaurants', 'Breakfast & Brunch']",4.0
lzQxNWlUVXJM2uqBeZafaQ,Blizz Frozen Yogurt - Bally's Hotel & Casino,"['Desserts', 'Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Creperies', 'Juice Bars & Smoothies']",3.0
zJtw9HxZNZSEGcI6ees5fw,Island Heat Dinner Show,"['Arts & Entertainment', 'Restaurants', 'Music Venues', 'American (New)', 'Nightlife', 'Food']",3.5
YI08egmS9lWWB6N6MmrePw,Teriyaki Madness,"['Japanese', 'Restaurants', 'Salad', 'Hawaiian', 'Asian Fusion']",4.0
Lzv68iVkRHstVvW3aXNWkA,Table Thai Bar & Bistro,"['Thai', 'Beer', 'Wine & Spirits', 'Restaurants', 'Vegan', 'Food']",4.5
r05kbKriZ3Z56Nre1WQIDg,Le Pho Vietnamese Kitchen,"['Nightlife', 'Food', 'Restaurants', 'Asian Fusion', 'Bars', 'Vietnamese']",4.0
peZSKlIlXBaCeEa-Bb6ndw,Wienerschnitzel,"['Restaurants', 'Hot Dogs', 'Sandwiches', 'Fast Food']",4.0
KyzPvdGPb2ubVlXJrS2QPA,Pizzalicious,"['Food', 'Restaurants', 'Pizza', 'Sandwiches', 'Food Delivery Services', 'Italian']",4.5
ahbDELrW7CqFbOVePbF5-Q,Burger Stop,"['Restaurants', 'Burgers']",3.0
EGGdngbmVn-MA7i-6qrprw,Nobhill Tavern by Michael Mina,"['American (New)', 'Nightlife', 'Restaurants', 'Bars', 'Seafood']",4.0
5MzGPxcrSPoWQc_bRmOXoQ,Kopper Keg Lounge,"['Restaurants', 'Nightlife', 'Bars', 'American (Traditional)']",3.0
kBRJd804JAu7BDn6pnqGMA,Mack Bros Bakery Cafe,"['Restaurants', 'Breakfast & Brunch']",2.5
2VIbSLTQ1OOo5r9TEEE-Yw,Taqueria Los Reyes,"['Mexican', 'Restaurants']",3.5
r1e5Ot6_jGFyV2N_dn8JDQ,El Tricolor Bakery,"['Food', 'Ethnic Food', 'Salvadoran', 'Specialty Food', 'Restaurants', 'Imported Food', 'Bakeries', 'Latin American', 'Mexican']",4.5
JNyho2P0jSk-0T30T3A0OQ,WaffleS Cafe,"['Restaurants', 'Desserts', 'Food', 'Breakfast & Brunch']",4.0
aivNhZ9sArYQ2XHfCocHng,Dreamland Cafe,"['Bubble Tea', 'Cafes', 'Food', 'Juice Bars & Smoothies', 'Restaurants']",5.0
bK70PtUK5nGGLzP7tChaeg,Putter's Bar & Grill,"['Bars', 'Lounges', 'Nightlife', 'American (Traditional)', 'Restaurants']",3.5
zhB2gbdNbaFwo2nWEArtLA,Taco Bell,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",3.0
ANSdwcG2_tH5iHdOpokVpQ,El Taquito Restaurant,"['Restaurants', 'Mexican']",3.0
EQysX2BaXjvcQF2DSkjJkg,The View Cafe,"['Restaurants', 'Cafes']",4.0
I2eDD2DK0TjgntEK0KzIbg,Pho Vietnam Grille Express,"['Restaurants', 'Vietnamese']",4.5
iUQ5hZGhwrg-WPICcbo4IA,Aloha Kitchen,"['Restaurants', 'Hawaiian', 'Barbeque']",3.0
0VjHFdczi6Nln_nn8bucJQ,Pho Bistro,"['Chinese', 'Restaurants', 'Vietnamese']",4.0
Ic3YMUPg_DCNpp4y3B-2bw,KFC,"['Restaurants', 'Chicken Wings', 'Fast Food']",1.5
hafJFrO9gH7zZKpQH16rmQ,Taco Bell,"['Tacos', 'Fast Food', 'Restaurants', 'Mexican']",1.5
OVOKaPy1KCi7ZeYbqmbMIA,Good 2 Go Pizza,"['Pizza', 'Food', 'Restaurants']",3.5
juuv0QPE_MfnVjevQTpCDg,Manhattan Streets,"['Restaurants', 'Food', 'Hot Dogs']",3.5
-uRn5Hf1uo4vf3UTtOvIfA,Don Tortaco Mexican Grill,"['Mexican', 'Restaurants']",3.5
